06:52:14.578 [main] DEBUG	appLog: Program start
06:52:15.641 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration int -> org.hibernate.type.IntegerType@70e0accd
06:52:15.641 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@70e0accd
06:52:15.641 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration long -> org.hibernate.type.LongType@600b0b7
06:52:15.641 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration long -> org.hibernate.type.LongType@600b0b7
06:52:15.642 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.lang.Long -> org.hibernate.type.LongType@600b0b7
06:52:15.642 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration float -> org.hibernate.type.FloatType@5ed190be
06:52:15.642 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration float -> org.hibernate.type.FloatType@5ed190be
06:52:15.642 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.lang.Float -> org.hibernate.type.FloatType@5ed190be
06:52:15.643 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration double -> org.hibernate.type.DoubleType@2102a4d5
06:52:15.643 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration double -> org.hibernate.type.DoubleType@2102a4d5
06:52:15.643 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@2102a4d5
06:52:15.644 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@1e886a5b
06:52:15.644 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@1e886a5b
06:52:15.647 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration big_integer -> org.hibernate.type.BigIntegerType@3113a37
06:52:15.647 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@3113a37
06:52:15.648 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration string -> org.hibernate.type.StringType@7db0565c
06:52:15.648 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.lang.String -> org.hibernate.type.StringType@7db0565c
06:52:15.648 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration nstring -> org.hibernate.type.StringNVarcharType@2a551a63
06:52:15.648 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@cc62a3b
06:52:15.649 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration url -> org.hibernate.type.UrlType@51a06cbe
06:52:15.649 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.net.URL -> org.hibernate.type.UrlType@51a06cbe
06:52:15.650 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration Duration -> org.hibernate.type.DurationType@52c8295b
06:52:15.650 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.time.Duration -> org.hibernate.type.DurationType@52c8295b
06:52:15.655 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration Instant -> org.hibernate.type.InstantType@72bca894
06:52:15.655 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.time.Instant -> org.hibernate.type.InstantType@72bca894
06:52:15.656 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@27f9e982
06:52:15.657 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@27f9e982
06:52:15.658 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration LocalDate -> org.hibernate.type.LocalDateType@1d572e62
06:52:15.658 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@1d572e62
06:52:15.659 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@69c43e48
06:52:15.659 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@69c43e48
06:52:15.661 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3e2fc448
06:52:15.661 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3e2fc448
06:52:15.662 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@7048f722
06:52:15.662 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@7048f722
06:52:15.664 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@3c291aad
06:52:15.664 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@3c291aad
06:52:15.665 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration date -> org.hibernate.type.DateType@436390f4
06:52:15.666 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.sql.Date -> org.hibernate.type.DateType@436390f4
06:52:15.667 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration time -> org.hibernate.type.TimeType@51c929ae
06:52:15.667 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.sql.Time -> org.hibernate.type.TimeType@51c929ae
06:52:15.669 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration timestamp -> org.hibernate.type.TimestampType@7bdf6bb7
06:52:15.669 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@7bdf6bb7
06:52:15.669 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.util.Date -> org.hibernate.type.TimestampType@7bdf6bb7
06:52:15.671 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@475b7792
06:52:15.672 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration calendar -> org.hibernate.type.CalendarType@3153ddfc
06:52:15.672 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@3153ddfc
06:52:15.672 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@3153ddfc
06:52:15.672 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@ea27e34
06:52:15.673 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration calendar_time -> org.hibernate.type.CalendarTimeType@3abd581e
06:52:15.674 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration locale -> org.hibernate.type.LocaleType@4ced35ed
06:52:15.674 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@4ced35ed
06:52:15.675 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration currency -> org.hibernate.type.CurrencyType@6b85300e
06:52:15.675 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@6b85300e
06:52:15.676 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration timezone -> org.hibernate.type.TimeZoneType@6058e535
06:52:15.676 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@6058e535
06:52:15.677 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration class -> org.hibernate.type.ClassType@1bdaa23d
06:52:15.677 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.lang.Class -> org.hibernate.type.ClassType@1bdaa23d
06:52:15.677 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@6754ef00
06:52:15.678 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@6754ef00
06:52:15.678 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@4acf72b6
06:52:15.678 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration binary -> org.hibernate.type.BinaryType@3a45c42a
06:52:15.679 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration byte[] -> org.hibernate.type.BinaryType@3a45c42a
06:52:15.679 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration [B -> org.hibernate.type.BinaryType@3a45c42a
06:52:15.679 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@32c0915e
06:52:15.679 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@32c0915e
06:52:15.679 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@32c0915e
06:52:15.680 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration row_version -> org.hibernate.type.RowVersionType@22ee2d0
06:52:15.680 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration image -> org.hibernate.type.ImageType@26f143ed
06:52:15.681 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration characters -> org.hibernate.type.CharArrayType@19868320
06:52:15.681 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration char[] -> org.hibernate.type.CharArrayType@19868320
06:52:15.681 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration [C -> org.hibernate.type.CharArrayType@19868320
06:52:15.682 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@41de5768
06:52:15.682 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@41de5768
06:52:15.682 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@41de5768
06:52:15.682 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration text -> org.hibernate.type.TextType@e041f0c
06:52:15.683 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration ntext -> org.hibernate.type.NTextType@11ee02f8
06:52:15.684 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration blob -> org.hibernate.type.BlobType@49ef32e0
06:52:15.684 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@49ef32e0
06:52:15.684 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@51abf713
06:52:15.685 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration clob -> org.hibernate.type.ClobType@4201a617
06:52:15.685 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@4201a617
06:52:15.686 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration nclob -> org.hibernate.type.NClobType@64b31700
06:52:15.686 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@64b31700
06:52:15.687 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@85ec632
06:52:15.687 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@214894fc
06:52:15.688 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration serializable -> org.hibernate.type.SerializableType@35e52059
06:52:15.690 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration object -> org.hibernate.type.ObjectType@57dc9128
06:52:15.690 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@57dc9128
06:52:15.690 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@6ac4944a
06:52:15.691 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@5a772895
06:52:15.691 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@39fc6b2c
06:52:15.691 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@704b2127
06:52:15.691 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@3ee39da0
06:52:15.691 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@5d332969
06:52:15.691 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@7cc9ce8
06:52:15.691 [main] DEBUG	o.h.t.BasicTypeRegistry: Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@2e27d72f
06:52:15.697 [main] TRACE	o.h.s.i.AbstractServiceRegistryImpl: Initializing service [role=org.hibernate.boot.cfgxml.spi.CfgXmlAccessService]
06:52:15.713 [main] TRACE	o.h.s.i.AbstractServiceRegistryImpl: Initializing service [role=org.hibernate.id.factory.spi.MutableIdentifierGeneratorFactory]
06:52:15.714 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
06:52:15.714 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
06:52:15.715 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
06:52:15.715 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
06:52:15.716 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
06:52:15.717 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
06:52:15.717 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
06:52:15.718 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
06:52:15.719 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
06:52:15.719 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
06:52:15.719 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
06:52:15.720 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
06:52:15.720 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
06:52:15.721 [main] DEBUG	o.h.i.f.i.DefaultIdentifierGeneratorFactory: Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
06:52:15.721 [main] TRACE	o.h.s.i.AbstractServiceRegistryImpl: Initializing service [role=org.hibernate.engine.jdbc.env.spi.JdbcEnvironment]
06:52:15.721 [main] TRACE	o.h.s.i.AbstractServiceRegistryImpl: Initializing service [role=org.hibernate.engine.jdbc.dialect.spi.DialectFactory]
06:52:15.722 [main] TRACE	o.h.s.i.AbstractServiceRegistryImpl: Initializing service [role=org.hibernate.engine.jdbc.dialect.spi.DialectResolver]
06:52:15.723 [main] TRACE	o.h.s.i.AbstractServiceRegistryImpl: Initializing service [role=org.hibernate.engine.jdbc.connections.spi.ConnectionProvider]
06:52:15.725 [main] WARN	o.h.o.c.pooling: HHH10001002: Using Hibernate built-in connection pool (not for production use!)
06:52:15.730 [main] INFO	o.h.o.c.pooling: HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/skillbox?useSSL=false&allowPublicKeyRetrieval=true&serverTimezone=Europe/Moscow]
06:52:15.731 [main] INFO	o.h.o.c.pooling: HHH10001001: Connection properties: {password=password, user=root}
06:52:15.731 [main] INFO	o.h.o.c.pooling: HHH10001003: Autocommit mode: false
06:52:15.733 [main] DEBUG	o.h.e.j.c.i.DriverManagerConnectionProviderImpl: Initializing Connection pool with 1 Connections
06:52:15.733 [main] INFO	o.h.e.j.c.i.DriverManagerConnectionProviderImpl: HHH000115: Hibernate connection pool size: 10 (min=1)
06:52:15.903 [main] DEBUG	o.h.e.j.e.i.JdbcEnvironmentInitiator: Database ->
       name : MySQL
    version : 8.0.19
      major : 8
      minor : 0
06:52:15.903 [main] DEBUG	o.h.e.j.e.i.JdbcEnvironmentInitiator: Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.19 (Revision: a0ca826f5cdf51a98356fdfb1bf251eb042f80bf)
      major : 8
      minor : 0
06:52:15.903 [main] DEBUG	o.h.e.j.e.i.JdbcEnvironmentInitiator: JDBC version : 4.2
06:52:15.912 [main] INFO	o.h.d.Dialect: HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
06:52:15.924 [main] DEBUG	o.h.e.j.e.s.IdentifierHelperBuilder: JDBC driver metadata reported database stores quoted identifiers in more than one case
06:52:15.957 [main] DEBUG	o.h.e.j.e.s.IdentifierHelperBuilder: IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
06:52:15.974 [main] TRACE	o.h.e.j.e.i.NormalizingIdentifierHelperImpl: Normalizing identifier quoting [skillbox]
06:52:15.974 [main] TRACE	o.h.e.j.e.i.NormalizingIdentifierHelperImpl: Normalizing identifier quoting [null]
